training_step, return
6012945,7.0
6013431,7.0
6013656,7.0
6014005,11.0
6014163,2.0
6014316,7.0
6014598,7.0
6014863,7.0
6015006,7.0
6015120,3.0
6015485,7.0
6015709,7.0
6016227,7.0
6016378,7.0
6016667,7.0
6016894,3.0
6017027,3.0
6017146,3.0
6017538,7.0
6017767,7.0
6018315,11.0
6018403,3.0
6018736,7.0
6018916,3.0
6019054,3.0
6019205,7.0
6019521,3.0
6019561,3.0
6019821,7.0
6020369,7.0
6020680,3.0
6020760,3.0
6020974,7.0
6021278,7.0
6021577,7.0
6021883,7.0
6022115,6.0
6022388,3.0
6022744,4.0
6022812,7.0
6023003,3.0
6023034,7.0
6023236,3.0
6023334,7.0
6023507,3.0
6024606,12.0
6024807,7.0
6024872,7.0
6025029,3.0
6025122,11.0
6025262,3.0
6025437,5.0
6025538,3.0
6025926,1.0
6026662,7.0
6026871,4.0
6027055,3.0
6027147,3.0
6027291,3.0
6027458,3.0
6027590,7.0
6027780,3.0
6027981,7.0
6028861,2.0
6029112,7.0
6029229,11.0
6029350,7.0
6029484,3.0
6029654,7.0
6029838,7.0
6030008,3.0
6030347,3.0
6030715,1.0
6030920,7.0
6031130,3.0
6031195,11.0
6031408,7.0
6031587,5.0
6032402,7.0
6032529,3.0
6032775,7.0
6032822,11.0
6032992,4.0
6033196,7.0
6033225,3.0
6033644,7.0
6033973,7.0
6034348,3.0
6034466,7.0
6034589,7.0
6034836,7.0
6035016,3.0
6035250,7.0
6035697,7.0
6035963,2.0
6036134,3.0
6036370,3.0
6036491,3.0
6036610,3.0
6036893,7.0
6037308,7.0
6037753,7.0
6037985,3.0
6038192,7.0
6038425,7.0
6038549,7.0
6038638,3.0
6038872,3.0
6038913,3.0
6039111,3.0
6039333,3.0
6039757,3.0
6040033,3.0
6040251,7.0
6040481,7.0
6040577,3.0
6040899,3.0
6041136,3.0
6041391,7.0
6041693,3.0
6041821,7.0
6042054,3.0
6042274,3.0
6042545,7.0
6042954,7.0
6043249,5.0
6043375,2.0
6043417,3.0
6043720,3.0
6043882,7.0
6044111,7.0
6044605,7.0
6045006,4.0
6045270,3.0
6045430,7.0
6045482,7.0
6045790,4.0
6045935,7.0
6046166,7.0
6046684,11.0
6047065,7.0
6047327,7.0
6047449,3.0
6047535,7.0
6047867,11.0
6047994,7.0
6048187,3.0
6048659,3.0
6048707,3.0
6049119,7.0
6049308,3.0
6049350,3.0
6049474,3.0
6049841,3.0
6049923,7.0
6050024,3.0
6050681,3.0
6051148,3.0
6051329,3.0
6051406,7.0
6051527,7.0
6051861,3.0
6051946,3.0
6052081,7.0
6052237,2.0
6052679,7.0
6052738,7.0
6053461,7.0
6053794,1.0
6054007,7.0
6054294,7.0
6054381,6.0
6054614,7.0
6054699,3.0
6054979,7.0
6055139,6.0
6055872,11.0
6056061,7.0
6056325,3.0
6056435,7.0
6056637,3.0
6056758,7.0
6057004,3.0
6057180,3.0
6057200,7.0
6057441,3.0
6057929,7.0
6058316,3.0
6058498,7.0
6058691,7.0
6058824,7.0
6059062,7.0
6059243,7.0
6059948,3.0
6060146,2.0
6060377,7.0
6060421,4.0
6060578,11.0
6060709,3.0
6060910,11.0
6061302,7.0
6061572,7.0
6061970,3.0
6062172,3.0
6062457,11.0
6062729,6.0
6062769,7.0
6062931,3.0
6063087,3.0
6063372,4.0
6063563,2.0
6063885,3.0
6064192,3.0
6064486,3.0
6064751,3.0
6064954,3.0
6065142,7.0
6065310,3.0
6065392,3.0
6065584,3.0
6065910,3.0
6066073,3.0
6066446,1.0
6066505,3.0
6066775,3.0
6067178,3.0
6067332,3.0
6067621,3.0
6067650,7.0
6067931,3.0
6068128,7.0
6068498,7.0
6068803,7.0
6068839,7.0
6069233,7.0
6069387,7.0
6069677,7.0
6069986,4.0
6070191,7.0
6070546,4.0
6070864,7.0
6070917,11.0
6071291,7.0
6071699,3.0
6072039,7.0
6072183,2.0
6072408,3.0
6072420,5.0
6072568,3.0
6072886,3.0
6072968,7.0
6073574,7.0
6073758,7.0
6074086,3.0
6074113,11.0
6074239,7.0
6074619,7.0
6074907,3.0
6075230,3.0
6075386,11.0
6075597,3.0
6075824,7.0
6076027,3.0
6076475,2.0
6076679,7.0
6077098,5.0
6077283,7.0
6077363,11.0
6077621,3.0
6077843,3.0
6077986,1.0
6078450,2.0
6078496,3.0
6078738,7.0
6078961,3.0
6079101,3.0
6079125,3.0
6079346,7.0
6079688,7.0
6079874,3.0
6080280,7.0
6080504,7.0
6080551,7.0
6081018,7.0
6081157,7.0
6081429,8.0
6081751,7.0
6081944,4.0
6082336,7.0
6082560,7.0
6082617,7.0
6083094,11.0
6083218,7.0
6083461,3.0
6083766,7.0
6083771,3.0
6084390,7.0
6084613,7.0
6084927,7.0
6085002,6.0
6085148,7.0
6085278,7.0
6085518,7.0
6085794,3.0
6086447,7.0
6086668,7.0
6086986,7.0
6087087,11.0
6087204,7.0
6087337,7.0
6087538,3.0
6087819,3.0
6088470,3.0
6088655,3.0
6088721,7.0
6089044,7.0
6089107,3.0
6089396,7.0
6089840,3.0
6090257,6.0
6090523,7.0
6090745,3.0
6091165,7.0
6091492,5.0
6091700,9.0
6091916,11.0
6092037,8.0
6092316,7.0
6092605,11.0
6092804,7.0
6093158,3.0
6093235,4.0
6093547,7.0
6093723,3.0
6093975,7.0
6094373,7.0
6094626,3.0
6094871,7.0
6095219,7.0
6095296,7.0
6095461,2.0
6095610,7.0
6095874,6.0
6096039,7.0
6096689,7.0
6096936,7.0
6097275,7.0
6097320,3.0
6097483,3.0
6097629,3.0
6097812,3.0
6097929,7.0
6098098,7.0
6098474,7.0
6098994,7.0
6099214,3.0
6099298,3.0
6099542,4.0
6099684,7.0
6099881,4.0
6100146,7.0
6100500,3.0
6101024,7.0
6101279,7.0
6101380,11.0
6101597,7.0
6101708,3.0
6101902,3.0
6102203,7.0
6102556,7.0
6102715,3.0
6103084,7.0
6103333,7.0
6103400,3.0
6103610,1.0
6103786,11.0
6103985,11.0
6104266,7.0
6104525,3.0
6104740,3.0
6105139,7.0
6105440,5.0
6105664,7.0
6105847,7.0
6106043,7.0
6106287,3.0
6106483,1.0
6106797,7.0
6106971,3.0
6107205,4.0
6107498,7.0
6107683,3.0
6108100,7.0
6108317,3.0
6108559,11.0
6108815,3.0
6108991,3.0
6109226,3.0
6109439,3.0
6109519,3.0
6109766,11.0
6110119,3.0
6110617,7.0
6110889,11.0
6111050,7.0
6111235,3.0
6111252,3.0
6111494,7.0
6111542,3.0
6111822,7.0
6112375,3.0
6112685,7.0
6112972,11.0
6113109,7.0
6113303,7.0
6113518,3.0
6113628,11.0
6113881,7.0
6114365,2.0
6114741,7.0
6115049,11.0
6115130,3.0
6115364,7.0
6115649,3.0
6116147,2.0
6116421,7.0
6116558,9.0
6116799,7.0
6116922,9.0
6117191,7.0
6117385,3.0
6117681,3.0
6117719,7.0
6118076,7.0
6118167,3.0
6118478,7.0
6118839,3.0
6118866,7.0
6119327,9.0
6119439,7.0
6119736,7.0
6120101,3.0
6120264,5.0
6120535,7.0
6120899,7.0
6120926,7.0
6121354,3.0
6121458,3.0
6121654,3.0
6121791,7.0
6122013,2.0
6122121,3.0
6122920,3.0
6123208,2.0
6123303,9.0
6123460,5.0
6123548,11.0
6123711,7.0
6123846,7.0
6124077,7.0
6125021,5.0
6125263,7.0
6125524,7.0
6125568,3.0
6125735,3.0
6125868,3.0
6126142,7.0
6126345,5.0
6127082,7.0
6127284,3.0
6127545,3.0
6127647,11.0
6127810,11.0
6127887,3.0
6128163,3.0
6128407,7.0
6128772,3.0
6129007,3.0
6129104,3.0
6129350,7.0
6129647,5.0
6129840,3.0
6130238,11.0
6130483,11.0
6130840,7.0
6131084,11.0
6131159,7.0
6131410,7.0
6131601,3.0
6131704,7.0
6131893,7.0
6132249,2.0
6132303,7.0
6132655,1.0
6132835,2.0
6133044,7.0
6133147,7.0
6133466,7.0
6133760,7.0
6134272,3.0
6134386,11.0
6134553,2.0
6134853,3.0
6135103,7.0
6135168,3.0
6135631,7.0
6135817,7.0
6136009,7.0
6136350,11.0
6136444,7.0
6136581,3.0
6137092,2.0
6137222,7.0
6137711,11.0
6137841,3.0
6138033,3.0
6138404,7.0
6138495,7.0
6138634,7.0
6138959,3.0
6139249,3.0
6139552,1.0
6139860,6.0
6140114,11.0
6140220,11.0
6140377,3.0
6140427,3.0
6140665,3.0
6140983,3.0
6141575,3.0
6141881,3.0
6142174,7.0
6142273,7.0
6142438,7.0
6142518,11.0
6142768,5.0
6143047,7.0
6143641,7.0
6143943,7.0
6144132,2.0
6144255,11.0
6144294,3.0
6144500,7.0
6144598,11.0
6144768,3.0
6144829,7.0
6145945,3.0
6146026,11.0
6146248,2.0
6146348,7.0
6146519,3.0
6146615,3.0
6146788,3.0
6147142,5.0
6147739,3.0
6148078,4.0
6148303,7.0
6148401,7.0
6148597,11.0
6148845,7.0
6148931,11.0
6149226,11.0
6149731,2.0
6150132,7.0
6150359,7.0
6150469,4.0
6150620,3.0
6150900,7.0
6150993,7.0
6151309,11.0
6151558,2.0
6151675,1.0
6151785,7.0
6152188,4.0
6152412,7.0
6152953,7.0
6153053,7.0
6153364,7.0
6153527,3.0
6153612,7.0
6153756,11.0
6153873,11.0
6154073,3.0
6154175,3.0
6154249,7.0
6155426,7.0
6155552,3.0
6155673,7.0
6155783,3.0
6155953,11.0
6156105,3.0
6156215,3.0
6156272,3.0
6157481,7.0
6157606,7.0
6157778,5.0
6157844,7.0
6157974,3.0
6158162,7.0
6158241,3.0
6158332,7.0
6159452,3.0
6159537,7.0
6159685,11.0
6159858,11.0
6160033,7.0
6160187,3.0
6160297,7.0
6160930,7.0
6161538,11.0
6161614,11.0
6161772,11.0
6162112,11.0
6162251,7.0
6162360,7.0
6162917,6.0
6162994,7.0
6163230,3.0
6163484,3.0
6163596,7.0
6163638,3.0
6163793,3.0
6164273,3.0
6164755,3.0
6164941,3.0
6165055,7.0
6165290,7.0
6165509,3.0
6165619,3.0
6165868,11.0
6166062,3.0
6166173,3.0
6166332,7.0
6166775,3.0
6167347,7.0
6167488,7.0
6167531,3.0
6167698,11.0
6167859,2.0
6167922,7.0
6168119,7.0
6168252,11.0
6169411,7.0
6169546,7.0
6169556,3.0
6169753,7.0
6169919,7.0
6169998,11.0
6170175,7.0
6170313,7.0
6171432,3.0
6171603,7.0
6171811,7.0
6171978,7.0
6172053,7.0
6172229,7.0
6172373,7.0
6172678,11.0
6173515,11.0
6173629,3.0
6173799,3.0
6173835,3.0
6173967,2.0
6174107,7.0
6174312,11.0
6174396,3.0
6174683,1.0
6175545,3.0
6175822,3.0
6175919,11.0
6176021,7.0
6176193,11.0
6176371,7.0
6176457,7.0
6176768,11.0
6177627,11.0
6177894,7.0
6177941,3.0
6178082,7.0
6178247,7.0
6178536,11.0
6178792,3.0
6179413,9.0
6179689,7.0
6179955,7.0
6180003,7.0
6180146,7.0
6180273,3.0
6180598,7.0
6180818,3.0
6181437,3.0
6181652,1.0
6181752,7.0
6182013,7.0
6182071,7.0
6182372,5.0
6182874,7.0
6183223,7.0
6183237,7.0
6183490,7.0
6183671,3.0
6183810,7.0
6183997,3.0
6184033,3.0
6184397,3.0
6184609,3.0
6185150,3.0
6185251,3.0
6185293,7.0
6185515,3.0
6185732,7.0
6185867,7.0
6186054,7.0
6186667,7.0
6187279,3.0
6187374,11.0
6187592,11.0
6187756,3.0
6187924,7.0
6188074,3.0
6188138,11.0
6188698,3.0
6188876,3.0
6189333,7.0
6189425,7.0
6189635,3.0
6189977,7.0
6190136,7.0
6190203,7.0
6190557,3.0
6190758,7.0
6190933,7.0
6191296,2.0
6191355,3.0
6192033,7.0
6192167,3.0
6192478,3.0
6192548,2.0
6192688,6.0
6192813,7.0
6192987,7.0
6193154,3.0
6193283,3.0
6193322,3.0
6194542,7.0
6194645,8.0
6194748,7.0
6194868,7.0
6195007,3.0
6195179,3.0
6195338,7.0
6195378,4.0
6196532,2.0
6196700,7.0
6196836,4.0
6196923,7.0
6197066,7.0
6197238,7.0
6197391,7.0
6197440,7.0
6198185,3.0
6198591,7.0
6198759,7.0
6198903,7.0
6198983,7.0
6199261,3.0
6199451,7.0
6199491,7.0
6199815,1.0
6200208,3.0
6200653,7.0
6200981,11.0
6201056,4.0
6201550,7.0
6201847,3.0
6202228,3.0
6202329,9.0
6202543,7.0
6202803,6.0
6203062,11.0
6203125,7.0
6203480,7.0
6203630,11.0
6203902,7.0
6204606,7.0
6204853,4.0
6205085,3.0
6205190,7.0
6205318,7.0
6205686,7.0
6205979,11.0
6206485,5.0
6206626,3.0
6206804,3.0
6206939,11.0
6207103,3.0
6207246,7.0
6207381,7.0
6208057,11.0
6208366,3.0
6208538,7.0
6208650,3.0
6208864,7.0
6208997,7.0
6209181,11.0
6209434,7.0
6209800,7.0
6210076,3.0
6210557,3.0
6210606,4.0
6210919,7.0
6211016,3.0
6211241,7.0
6211362,11.0
6212136,7.0
6212612,7.0
6212693,11.0
6212780,11.0
6212950,3.0
6213095,11.0
6213299,7.0
6213418,7.0
6214192,7.0
6214417,3.0
6214665,7.0
6214754,7.0
6214861,11.0
6214974,3.0
6215119,3.0
6215348,7.0
6215600,7.0
6216093,3.0
6216206,2.0
6216481,7.0
6216727,7.0
6216840,11.0
6216943,11.0
6217367,3.0
6217896,1.0
6218172,11.0
6218287,11.0
6218539,7.0
6218577,11.0
6218779,4.0
6218965,3.0
6219434,7.0
6219950,4.0
6220115,7.0
6220199,3.0
6220342,7.0
6220603,7.0
6220650,4.0
6220809,3.0
6221493,7.0
6222007,7.0
6222143,3.0
6222299,5.0
6222399,7.0
6222624,3.0
6222711,7.0
6222832,3.0
6223516,3.0
6224088,11.0
6224173,3.0
6224418,3.0
6224702,11.0
6224770,7.0
6224918,11.0
6225290,4.0
6225616,5.0
6226145,7.0
6226192,3.0
6226477,7.0
6226727,3.0
6226854,11.0
6226977,7.0
6227308,3.0
6227348,7.0
6227694,11.0
6227845,3.0
6228181,3.0
6228553,11.0
6228942,11.0
6229035,7.0
6229328,3.0
6229451,5.0
6229779,11.0
6229899,7.0
6230244,7.0
6230566,3.0
6230578,3.0
6231006,7.0
6231091,7.0
6231388,7.0
6231840,7.0
6231956,7.0
6232208,3.0
6232301,7.0
6232604,3.0
6232637,7.0
6233064,7.0
6233410,3.0
6233758,3.0
6233900,7.0
6234049,11.0
6234267,7.0
6234380,11.0
6234533,3.0
6234629,3.0
6235123,7.0
6235820,7.0
6235918,3.0
6236242,3.0
6236323,7.0
6236442,7.0
6236585,7.0
6236682,7.0
6237036,11.0
6237771,2.0
6237975,7.0
6238158,3.0
6238296,7.0
6238347,3.0
6238518,11.0
6238664,11.0
6238827,5.0
6239825,7.0
6239946,3.0
6239996,3.0
6240537,3.0
6240719,7.0
6241056,1.0
6241151,11.0
6241288,11.0
6241504,8.0
6241893,7.0
6241965,3.0
6242273,3.0
6242405,3.0
6242589,7.0
6242775,7.0
6243093,3.0
6243587,11.0
6244027,7.0
6244219,3.0
6244398,2.0
6244650,7.0
6244881,8.0
6244899,5.0
6245615,3.0
6246085,7.0
6246279,7.0
6246317,11.0
6246454,7.0
6246703,7.0
6246961,7.0
6247207,3.0
6247405,2.0
6247718,5.0
6247823,3.0
6247857,7.0
6248082,3.0
6248358,11.0
6248517,7.0
6249269,7.0
6249459,7.0
6249883,7.0
6249932,11.0
6250139,7.0
6250576,7.0
6250703,11.0
6251333,7.0
6251363,5.0
6251516,7.0
6251962,11.0
6252008,11.0
6252194,7.0
6252639,7.0
6252788,11.0
6253394,7.0
6253418,7.0
6253539,3.0
6253984,3.0
6254073,7.0
6254272,11.0
6254538,3.0
6254694,7.0
6254856,7.0
6255447,7.0
6255598,7.0
6256043,7.0
6256170,5.0
6256526,2.0
6256807,8.0
6256911,7.0
6257097,1.0
6257363,7.0
6257504,7.0
6257650,3.0
6257675,11.0
6258197,3.0
6258867,7.0
6258963,7.0
6259152,7.0
6259424,7.0
6259562,7.0
6259642,2.0
6259735,7.0
6260080,3.0
6260279,11.0
6260924,7.0
6261170,3.0
6261450,3.0
6261584,3.0
6261728,11.0
6261793,7.0
6262136,7.0
6262354,4.0
6262946,7.0
6263007,11.0
6263231,7.0
6263412,1.0
6263557,5.0
6263638,7.0
6263839,5.0
6264232,5.0
6264998,7.0
6265061,7.0
6265290,7.0
6265406,2.0
6265613,7.0
6265695,7.0
6265904,7.0
6266291,7.0
6267055,7.0
6267121,7.0
6267350,7.0
6267467,7.0
6267673,7.0
6267751,7.0
6267895,2.0
6268351,7.0
6268622,7.0
6268985,2.0
6269113,7.0
6269202,11.0
6269454,5.0
6269752,11.0
6269806,7.0
6270372,3.0
6270681,7.0
6271009,3.0
6271141,3.0
6271284,11.0
6271534,11.0
6271786,3.0
6271883,11.0
6272426,7.0
6272740,7.0
6273061,7.0
6273225,11.0
6273304,3.0
6273552,3.0
6273937,7.0
6274483,7.0
6274799,7.0
6274875,7.0
6275119,7.0
6275312,8.0
6275364,7.0
6275606,7.0
6276019,11.0
6276480,3.0
6276508,3.0
6276820,3.0
6276901,3.0
6277135,3.0
6277180,7.0
6277330,3.0
6277658,7.0
6278545,7.0
6278573,7.0
6278874,7.0
6278953,7.0
6279192,7.0
6279204,3.0
6279354,3.0
6279739,11.0
6280071,3.0
6280361,7.0
6280609,7.0
6280631,7.0
6280864,3.0
6280931,7.0
6281215,3.0
6281406,7.0
6282126,7.0
6282386,3.0
6282527,3.0
6282688,7.0
6282884,3.0
6282949,3.0
6283294,11.0
6283597,11.0
6283806,3.0
6284068,3.0
6284177,7.0
6284410,3.0
6284937,7.0
6285316,3.0
6285564,12.0
6285655,7.0
6285824,3.0
6286033,2.0
6286133,4.0
6286237,7.0
6286502,11.0
6286811,7.0
6286942,3.0
6287374,7.0
6287617,7.0
6288089,7.0
6288156,3.0
6288339,5.0
6288554,7.0
6288831,3.0
6288993,7.0
6289514,9.0
6289677,7.0
6290174,3.0
6290362,3.0
6290613,7.0
6290886,7.0
6291018,3.0
6291074,4.0
6291294,3.0
6291569,7.0
6291730,7.0
6292196,3.0
6292417,7.0
6292675,7.0
6292818,2.0
6292905,3.0
6293123,5.0
6293489,1.0
6293592,3.0
6294029,3.0
6294220,3.0
6294316,5.0
6294749,11.0
6294880,7.0
6295182,7.0
6295481,2.0
6295623,3.0
6296091,7.0
6296275,7.0
6296403,11.0
6296773,3.0
6297263,11.0
6297560,11.0
6297712,11.0
6297892,3.0
6297966,7.0
6298146,7.0
6298328,7.0
6298494,11.0
6299223,1.0
6299657,5.0
6299768,7.0
6299943,4.0
6300026,7.0
6300215,7.0
6300353,3.0
6300381,7.0
6300577,11.0
6301717,7.0
6301798,3.0
6301981,3.0
6302049,3.0
6302245,3.0
6302411,7.0
6302606,3.0
6303174,3.0
6303462,7.0
6303772,7.0
6303852,7.0
6304060,11.0
6304298,7.0
6304436,3.0
6304615,7.0
6304687,11.0
6305228,7.0
6305864,11.0
6305908,4.0
6306119,7.0
6306353,7.0
6306640,3.0
6306709,3.0
6307063,7.0
6307286,7.0
6307524,7.0
6307804,2.0
6307883,3.0
6308140,3.0
6308384,3.0
6308702,7.0
6309054,2.0
6309348,7.0
6309588,4.0
6309867,7.0
6309960,11.0
6310198,7.0
6310724,3.0
6311085,3.0
6311320,3.0
6311429,11.0
6311469,7.0
6311615,3.0
6312037,11.0
6312590,3.0
6312733,3.0
6312784,7.0
6312954,7.0
6313138,7.0
6313351,3.0
6313484,7.0
6313901,3.0
6314056,3.0
6314279,3.0
6314645,7.0
6315020,7.0
6315430,11.0
6315540,7.0
6315718,11.0
6316704,7.0
6316880,11.0
6317048,3.0
6317142,7.0
6317268,11.0
6317492,7.0
6317565,3.0
6317799,11.0
6318289,4.0
6318770,7.0
6318917,3.0
6318962,11.0
6319107,7.0
6319328,7.0
6319555,7.0
6319645,11.0
6320048,2.0
6320319,3.0
6320451,3.0
6320796,3.0
6320977,7.0
6321101,1.0
6321165,7.0
6321639,11.0
6322285,3.0
6322372,7.0
6322521,7.0
6322696,6.0
6322819,3.0
6323010,3.0
6323127,3.0
6323697,7.0
6324425,7.0
6324574,7.0
6324751,7.0
6324937,5.0
6325033,3.0
6325163,3.0
6325280,11.0
6325627,1.0
6325754,7.0
6325870,3.0
6326488,7.0
6326998,7.0
6327117,11.0
6327249,11.0
6327341,7.0
6327776,3.0
6327926,7.0
6328460,3.0
6328509,3.0
6328632,5.0
6329053,7.0
6329178,7.0
6329313,7.0
6329633,3.0
6329850,11.0
6329957,3.0
6330524,7.0
6330683,4.0
6331135,11.0
6331235,7.0
6331333,3.0
6331653,3.0
6331933,11.0
6331981,3.0
6332578,7.0
6332832,6.0
6333157,3.0
6333258,3.0
6333396,7.0
6333710,7.0
6333954,3.0
6334047,7.0
6334414,7.0
6334658,11.0
6334887,7.0
6335216,7.0
6335455,7.0
6335706,2.0
6336011,4.0
6336110,7.0
6336334,3.0
6336472,7.0
6336607,7.0
6336713,7.0
6336857,7.0
6336910,3.0
6337235,3.0
6338068,7.0
6338397,7.0
6338491,3.0
6338628,3.0
6338770,7.0
6338915,7.0
6338935,3.0
6339185,3.0
6339261,3.0
6340023,2.0
6340423,3.0
6340511,3.0
6340646,3.0
6340937,3.0
6341205,3.0
6341320,7.0
6341768,3.0
6341771,5.0
6342053,3.0
6342479,7.0
6342573,7.0
6342887,3.0
6342965,3.0
6343298,11.0
6343373,7.0
6344090,3.0
6344113,7.0
6344555,11.0
6344628,7.0
6344747,11.0
6344906,3.0
6345234,3.0
6345379,11.0
6345396,3.0
6345746,3.0
6345873,3.0
6346143,7.0
6346583,3.0
6346961,7.0
6347225,2.0
6347459,7.0
6347801,7.0
6347943,4.0
6348107,1.0
6348366,11.0
6348578,3.0
6348666,11.0
6349015,7.0
6349204,2.0
6349281,7.0
6349465,2.0
6349860,7.0
6350001,7.0
6350630,7.0
6350749,11.0
6351072,7.0
6351286,11.0
6351337,7.0
6351520,7.0
6351921,7.0
6352055,7.0
6352693,7.0
6352802,7.0
6353138,4.0
6353315,3.0
6353402,7.0
6353550,3.0
6353947,3.0
6354074,3.0
6354255,3.0
6354716,3.0
6354889,11.0
6355338,3.0
6355459,7.0
6355607,7.0
6355969,3.0
6356132,7.0
6356343,11.0
6356455,3.0
6356575,3.0
6356742,3.0
6356976,11.0
6357664,7.0
6357891,7.0
6358052,11.0
6358211,11.0
6358512,7.0
6358665,8.0
6359029,7.0
6359146,2.0
6359346,5.0
6359748,11.0
6359948,7.0
6360231,3.0
6360534,3.0
6360727,7.0
6361108,11.0
6361178,3.0
6361831,11.0
6362293,7.0
6362432,7.0
6362638,5.0
6362750,3.0
6362938,11.0
6363166,7.0
6363254,11.0
6363854,3.0
6364349,7.0
6364486,7.0
6364692,7.0
6364807,7.0
6365000,7.0
6365221,7.0
6365309,7.0
6365582,2.0
6365909,7.0
6366430,11.0
6366714,3.0
6366862,7.0
6367068,7.0
6367280,7.0
6367365,7.0
6367547,3.0
6367641,7.0
6367961,4.0
6368132,1.0
6368798,11.0
6368926,7.0
6369090,3.0
6369337,7.0
6369433,7.0
6369600,7.0
6369667,3.0
6370193,4.0
6370783,3.0
6370852,7.0
6370947,3.0
6371140,4.0
6371391,7.0
6371491,7.0
6371652,7.0
6372213,3.0
6372814,3.0
6372913,7.0
6373032,11.0
6373224,11.0
6373368,7.0
6373446,7.0
6373575,11.0
6373674,3.0
6374870,7.0
6374967,7.0
6375085,7.0
6375422,7.0
6375466,3.0
6375601,3.0
6375734,7.0
6376215,11.0
6376720,3.0
6376924,7.0
6377021,7.0
6377141,7.0
6377333,3.0
6377476,7.0
6377564,5.0
6377787,7.0
6378658,2.0
6378753,3.0
6378945,3.0
6379074,7.0
6379200,7.0
6379399,4.0
6379537,7.0
6379841,7.0
6380193,3.0
6380722,7.0
6380817,7.0
6380998,7.0
6381339,9.0
6381423,3.0
6381556,3.0
6381900,7.0
6382118,3.0
6382249,7.0
6382776,7.0
6382896,11.0
6383398,7.0
6383484,7.0
6383614,7.0
6384170,4.0
6384335,8.0
6384843,4.0
6384962,4.0
6384990,7.0
6385425,3.0
6385540,7.0
6385691,11.0
6386105,3.0
6386190,3.0
6386392,7.0
6386867,3.0
6386991,3.0
6387445,3.0
6387604,4.0
6387748,7.0
6388189,11.0
6388244,7.0
6388419,3.0
6388891,3.0
6389078,11.0
6389596,6.0
6389661,7.0
6389771,3.0
6390007,3.0
6390241,7.0
6390304,7.0
6390450,3.0
6391103,3.0
6391295,1.0
6391650,7.0
6391718,7.0
6391834,7.0
6392027,3.0
6392367,7.0
6392505,7.0
6392844,3.0
6392959,3.0
6393159,7.0
6393354,7.0
6394086,7.0
6394443,11.0
6394563,7.0
6394768,11.0
6394904,7.0
6395015,7.0
6395183,3.0
6395427,4.0
6395687,3.0
6396145,7.0
6396300,3.0
6396509,7.0
6396960,7.0
6397071,7.0
6397485,7.0
6397749,7.0
6397810,5.0
6398201,7.0
6398322,3.0
6398530,3.0
6398980,3.0
6399139,4.0
6399508,3.0
6399678,7.0
6399865,7.0
6400035,1.0
6400226,3.0
6400375,7.0
6400725,4.0
6401200,7.0
6401317,2.0
6401468,2.0
6401560,7.0
6401699,3.0
6401841,3.0
6401930,7.0
6402093,7.0
6403267,7.0
6403377,7.0
6403592,3.0
6403732,3.0
6403861,3.0
6404174,11.0
6404509,9.0
6404981,6.0
6405319,7.0
6405479,5.0
6405566,1.0
6405656,7.0
6405794,7.0
6405943,11.0
6406097,3.0
6406198,3.0
6407339,3.0
6407498,3.0
6407586,3.0
6407714,7.0
6407849,7.0
6407995,7.0
6408121,3.0
6408220,3.0
6408705,3.0
6408836,3.0
6409403,7.0
6409517,3.0
6409924,11.0
6410133,9.0
6410184,7.0
6410274,7.0
6410644,3.0
6410728,3.0
6410892,7.0
6411397,3.0
6411479,11.0
6411977,7.0
6412123,2.0
6412240,4.0
6412703,7.0
6412787,7.0
6413100,3.0
6413357,3.0
6413499,3.0
6413979,7.0
6414182,7.0
6414409,5.0
6414756,7.0
6414859,4.0
6415156,7.0
6415412,7.0
6415496,2.0
6415580,11.0
6416047,7.0
6416237,7.0
6416818,7.0
6416883,3.0
6417212,7.0
6417431,3.0
6417518,3.0
6417636,7.0
6418068,3.0
6418292,7.0
6418857,3.0
6418942,7.0
6419291,11.0
6419407,3.0
6419471,3.0
6419574,7.0
6419695,7.0
6420060,3.0
6420121,7.0
6420659,2.0
6420812,3.0
6420920,7.0
6421342,7.0
6421485,11.0
6421492,3.0
6422081,3.0
6422176,7.0
6422646,7.0
6422719,7.0
6422869,7.0
6422976,7.0
6423408,7.0
6423537,7.0
6424068,2.0
6424137,7.0
6424239,7.0
6424786,4.0
6424948,11.0
6425431,3.0
6425594,7.0
6425648,5.0
6426128,7.0
6426240,5.0
6426298,7.0
6426838,7.0
6427006,7.0
6427384,2.0
6427428,2.0
6427615,3.0
6427705,4.0
6428260,3.0
6428584,7.0
6428826,3.0
6428936,5.0
6429063,4.0
6429171,9.0
6429410,3.0
6429668,7.0
6430342,11.0
6430604,3.0
6430883,7.0
6430993,7.0
6431139,11.0
6431235,7.0
6431468,7.0
6431750,11.0
6432368,3.0
6432697,8.0
6432941,7.0
6433049,7.0
6433128,2.0
6433260,3.0
6433485,3.0
6433495,3.0
6433831,11.0
6434776,11.0
6434966,3.0
6435069,3.0
6435186,7.0
6435328,7.0
6435539,7.0
6435562,4.0
6435884,7.0
6436447,3.0
6436801,3.0
6436989,3.0
6437121,7.0
6437558,3.0
6437937,7.0
6438104,3.0
6438274,7.0
6438480,3.0
6438651,7.0
6438820,3.0
6439175,7.0
6439611,7.0
6439803,7.0
6439959,3.0
6440127,3.0
6440324,7.0
6440335,7.0
6440560,11.0
6440844,3.0
6441485,7.0
6441693,11.0
6441864,7.0
